ts_open,open,high,low,close,volume,tc,qv,nt,tbv,tbq,_,ts_ms,bar_delta
1780547880000,64338.1,64436.3,64338.0,64394.2,226.627,1780547939999,14593479.85350,7150,139.834,9004459.11180,0,1780547880000,53.041
1780547940000,64394.1,64404.4,64342.4,64359.7,112.131,1780547999999,7218109.26330,4500,40.625,2615179.46610,0,1780547940000,-30.881
1780548000000,64359.8,64359.8,64272.3,64298.3,360.987,1780548059999,23212741.91510,6890,147.263,9468561.77650,0,1780548000000,-66.46100000000001
1780548060000,64298.4,64322.2,64268.0,64268.0,112.432,1780548119999,7229422.28090,4217,45.318,2913904.49420,0,1780548060000,-21.796000000000006
1780548120000,64268.0,64315.6,64242.5,64304.4,114.047,1780548179999,7331119.97290,4382,50.584,3251521.49350,0,1780548120000,-12.87899999999999
1780548180000,64304.5,64427.5,64304.5,64419.1,199.707,1780548239999,12856883.07210,4121,155.412,10004908.65240,0,1780548180000,111.11700000000002
1780548240000,64419.1,64428.2,64363.8,64381.7,87.407,1780548299999,5629454.09080,3997,45.382,2922819.45960,0,1780548240000,3.3569999999999993
1780548300000,64381.6,64417.2,64323.5,64330.3,112.111,1780548359999,7217050.98690,4234,58.118,3741520.70330,0,1780548300000,4.125
1780548360000,64330.3,64330.3,64273.7,64309.6,135.402,1780548419999,8706914.58330,3949,45.673,2936813.25180,0,1780548360000,-44.05599999999998
1780548420000,64309.6,64368.2,64308.7,64358.1,96.757,1780548479999,6224688.73280,2667,45.58,2932230.88770,0,1780548420000,-5.597000000000008
1780548480000,64358.2,64365.7,64325.6,64340.1,68.154,1780548539999,4385562.34840,2741,30.542,1965137.69440,0,1780548480000,-7.069999999999993
1780548540000,64340.0,64368.2,64320.1,64327.7,61.082,1780548599999,3930640.27430,2741,21.53,1385379.75660,0,1780548540000,-18.022
1780548600000,64327.7,64356.1,64322.2,64336.3,95.444,1780548659999,6140784.51000,2946,39.665,2551817.06460,0,1780548600000,-16.114000000000004
1780548660000,64336.3,64357.5,64325.3,64348.9,82.305,1780548719999,5295820.64420,2637,36.395,2341636.31210,0,1780548660000,-9.515
1780548720000,64348.9,64376.3,64313.4,64322.8,120.21,1780548779999,7734676.46470,3753,75.071,4830429.15740,0,1780548720000,29.932000000000002
1780548780000,64322.6,64373.6,64322.6,64371.7,83.844,1780548839999,5396008.05130,2639,50.366,3241327.42580,0,1780548780000,16.888000000000005
1780548840000,64371.8,64428.2,64371.6,64428.2,112.804,1780548899999,7264512.20560,3351,79.647,5129172.09090,0,1780548840000,46.49000000000001
1780548900000,64428.1,64428.2,64346.4,64346.5,88.978,1780548959999,5730292.78000,3046,36.089,2324074.41620,0,1780548900000,-16.799999999999997
1780548960000,64346.5,64370.2,64338.9,64363.8,97.258,1780549019999,6258884.36570,2750,52.568,3382757.88450,0,1780548960000,7.878
1780549020000,64363.8,64363.9,64316.9,64316.9,121.352,1780549079999,7808266.09170,3066,44.462,2860677.82810,0,1780549020000,-32.428
1780549080000,64316.8,64348.3,64297.0,64325.4,108.056,1780549139999,6950323.39530,2785,31.395,2019183.12090,0,1780549080000,-45.266
1780549140000,64325.4,64369.8,64320.0,64364.0,158.453,1780549199999,10196464.63970,2248,89.756,5775702.06170,0,1780549140000,21.058999999999997
1780549200000,64363.9,64363.9,64236.2,64246.3,200.757,1780549259999,12903987.97550,6257,57.385,3688421.28190,0,1780549200000,-85.98700000000001
1780549260000,64246.3,64246.3,64127.9,64177.4,745.404,1780549319999,47845844.64700,14592,277.899,17837198.58970,0,1780549260000,-189.606
1780549320000,64177.4,64189.5,64066.0,64099.9,424.804,1780549379999,27239180.75020,10161,161.909,10381964.29980,0,1780549320000,-100.98599999999999
1780549380000,64100.0,64117.0,64013.6,64059.9,531.022,1780549439999,34013129.82030,8943,222.85,14271886.17260,0,1780549380000,-85.32200000000006
1780549440000,64059.9,64100.0,63941.4,63989.6,583.686,1780549499999,37359551.43480,10204,195.732,12530490.04200,0,1780549440000,-192.22200000000004
1780549500000,63989.6,64026.9,63919.5,63919.5,401.727,1780549559999,25702174.38570,8622,119.097,7620446.33920,0,1780549500000,-163.533
1780549560000,63919.5,63919.5,63814.5,63824.6,576.672,1780549619999,36835244.97840,11641,239.012,15266409.00190,0,1780549560000,-98.64800000000002
1780549620000,63824.6,63840.4,63781.2,63785.4,611.096,1780549679999,38990079.44580,10359,316.63,20201628.32720,0,1780549620000,22.163999999999987
1780549680000,63785.4,63937.3,63769.1,63924.0,354.916,1780549739999,22666090.86900,8752,239.389,15289194.99000,0,1780549680000,123.86200000000002
1780549740000,63923.9,63927.0,63792.7,63792.7,145.319,1780549799999,9277416.46820,5880,58.246,3718229.95090,0,1780549740000,-28.826999999999984
1780549800000,63792.7,63833.9,63773.2,63774.9,296.535,1780549859999,18919547.19200,6479,122.368,7807481.80610,0,1780549800000,-51.799000000000035
1780549860000,63774.9,63777.8,63688.0,63723.2,580.63,1780549919999,36999132.37010,10804,231.451,14747281.03230,0,1780549860000,-117.72800000000001
1780549920000,63723.2,63826.8,63723.2,63796.4,246.453,1780549979999,15720699.78240,6886,138.474,8832338.08620,0,1780549920000,30.494999999999976
1780549980000,63796.4,63798.1,63719.5,63781.6,223.731,1780550039999,14265952.94670,5496,86.082,5488334.82250,0,1780549980000,-51.56700000000001
1780550040000,63781.5,63936.5,63776.5,63935.2,208.844,1780550099999,13335146.34630,6598,155.949,9957335.78650,0,1780550040000,103.05400000000003
1780550100000,63935.2,63935.2,63820.8,63827.0,146.775,1780550159999,9375963.03980,7232,74.808,4779032.81650,0,1780550100000,2.841000000000008
1780550160000,63827.0,63875.3,63790.5,63872.4,263.93,1780550219999,16843099.90200,6257,149.111,9515551.92560,0,1780550160000,34.29199999999997
1780550220000,63872.5,63933.0,63853.5,63909.4,148.211,1780550279999,9471864.83890,5241,88.696,5668224.93880,0,1780550220000,29.180999999999983
1780550280000,63909.3,63993.2,63909.3,63980.3,282.7,1780550339999,18082534.27590,5300,218.206,13957248.46480,0,1780550280000,153.712
1780550340000,63980.3,63985.2,63770.2,63798.6,285.636,1780550399999,18234430.85070,8235,121.305,7742584.20830,0,1780550340000,-43.02600000000001
1780550400000,63798.7,63840.0,63703.2,63707.8,241.331,1780550459999,15386366.70480,6430,78.54,5007948.03390,0,1780550400000,-84.25099999999998
1780550460000,63707.9,63737.1,63648.3,63655.2,399.358,1780550519999,25438300.88400,7907,162.579,10356740.42900,0,1780550460000,-74.19999999999999
1780550520000,63655.1,63690.0,63607.4,63644.9,417.744,1780550579999,26588535.01660,9707,140.868,8966527.69120,0,1780550520000,-136.00800000000004
1780550580000,63644.9,63811.5,63644.8,63778.9,223.5,1780550639999,14245944.44400,6969,165.692,10561185.77020,0,1780550580000,107.88400000000001
1780550640000,63778.9,63848.0,63763.2,63797.0,325.657,1780550699999,20776197.77920,7818,130.308,8314239.84450,0,1780550640000,-65.041
1780550700000,63797.1,63873.0,63780.0,63833.8,176.083,1780550759999,11238557.11910,6628,86.042,5491886.75270,0,1780550700000,-3.9989999999999952
1780550760000,63833.9,63859.4,63797.0,63839.8,156.989,1780550819999,10020748.20350,6043,75.192,4799463.12980,0,1780550760000,-6.605000000000018
1780550820000,63839.7,63857.9,63822.5,63840.4,68.593,1780550879999,4379322.26280,2989,32.6,2081270.84680,0,1780550820000,-3.3930000000000007
1780550880000,63840.4,63880.0,63813.6,63813.7,108.49,1780550939999,6926803.75000,4529,46.3,2955805.06490,0,1780550880000,-15.89
1780550940000,63813.6,63882.2,63791.6,63809.8,236.777,1780550999999,15116012.46560,5810,129.523,8268958.82380,0,1780550940000,22.269000000000005
1780551000000,63809.8,63817.8,63734.2,63787.2,259.501,1780551059999,16550465.95330,8242,143.03,9122268.75590,0,1780551000000,26.559000000000026
1780551060000,63787.1,63905.5,63783.4,63883.0,182.344,1780551119999,11641068.98020,7163,118.655,7575364.68670,0,1780551060000,54.96600000000001
1780551120000,63882.9,64066.9,63853.4,64027.9,559.783,1780551179999,35823243.64430,13273,380.302,24336848.40620,0,1780551120000,200.82100000000003
1780551180000,64028.0,64237.1,64026.9,64214.6,902.775,1780551239999,57908694.29390,17168,492.783,31609081.56430,0,1780551180000,82.79100000000005
